"Time","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","rectifier.pre_p[1].u","rectifier.pre_p[2].u","rectifier.pre_p[3].u","rectifier.pre_n[1].u","rectifier.pre_n[2].u","rectifier.pre_n[3].u","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2.twomPulse.timerPositive[1].entryTime","pulse2.twomPulse.timerPositive[2].entryTime","pulse2.twomPulse.timerPositive[3].entryTime","pulse2.twomPulse.timerNegative[1].entryTime","pulse2.twomPulse.timerNegative[2].entryTime","pulse2.twomPulse.timerNegative[3].entryTime","pulse2.twomPulse.filter[1].firstOrder.y","pulse2.twomPulse.filter[1].transferFunction[1].x_scaled[1]","pulse2.twomPulse.filter[1].transferFunction[2].x_scaled[1]","pulse2.twomPulse.filter[2].firstOrder.y","pulse2.twomPulse.filter[2].transferFunction[1].x_scaled[1]","pulse2.twomPulse.filter[2].transferFunction[2].x_scaled[1]","pulse2.twomPulse.filter[3].firstOrder.y","pulse2.twomPulse.filter[3].transferFunction[1].x_scaled[1]","pulse2.twomPulse.filter[3].transferFunction[2].x_scaled[1]","inductor.i","dcpm.inertiaRotor.phi","dcpm.inertiaRotor.w","lMains.inductor[2].i","lMains.inductor[3].i"
2.5336001,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.027734926,9542.5527,2.8846006,99.999985,0.026651548,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-9.3411522,10.494309,-9.675787,84.224884,-3.1955798,0.76118284,-74.883736,-7.2987294,8.9146042,100.0867,367.23428,145.2908,100.08923,0.00015177362
2.5337999,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.04842094,9542.5527,5.0241718,99.999985,0.046688993,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-15.582365,10.326883,-9.3625069,86.492126,-2.5498641,0.091323011,-70.90976,-7.777019,9.271184,100.28423,367.26334,145.29095,100.28667,0.00026496412
2.5339999,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.06891901,9542.5527,7.1250591,99.999985,0.066763006,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-21.696228,10.11564,-9.0092354,88.380165,-1.8937113,-0.57930487,-66.683937,-8.2219286,9.5885401,100.45011,367.29242,145.29128,100.45248,0.00037710893
2.5342,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.089149676,9542.5527,9.1715088,99.999985,0.086865947,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-27.666811,9.8618851,-8.6178789,89.886871,-1.2299696,-1.2477916,-62.220062,-8.6319151,9.8656702,100.57119,367.32147,145.29172,100.57345,0.00048776541
2.5344,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.10903451,9542.5527,11.148608,99.999985,0.10698757,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-33.477787,9.56703,-8.1904268,91.010979,-0.56147909,-1.9112778,-57.533188,-9.0055513,10.101705,100.63445,367.35052,145.29222,100.63662,0.00059649698
2.5346,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.12849648,9542.5527,13.042542,99.999985,0.12711503,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-39.112595,9.2326012,-7.7289553,91.75219,0.10893515,-2.5669611,-52.639595,-9.3415356,10.295917,100.62718,367.37958,145.29277,100.62923,0.00070287439
2.5348001,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.14746025,9542.5527,14.840787,99.999985,0.14723292,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-44.554626,8.8602295,-7.2356234,92.111252,0.77847022,-3.2121024,-47.556625,-9.6387005,10.447725,100.53695,367.40863,145.29327,100.53888,0.00080647791
2.5349958,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.16546863,9542.5527,16.497591,99.999985,0.16689764,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-49.678631,8.4606915,-6.7240553,92.094345,1.4302822,-3.83078,-42.415718,-9.8909731,10.554835,100.35667,367.43707,145.29364,100.35847,0.00090480386
2.5350001,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.16585241,9542.5527,16.532301,99.999985,0.16732347,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-49.787365,8.4516592,-6.7126684,92.089966,1.4443529,-3.8440318,-42.302601,-9.8960123,10.5567,100.35167,367.43771,145.29366,100.35347,0.00090689858
2.5350468,1,0,1,0,1,1,0,1,0,1,0,1,97.495934,0.17005937,9542.5527,16.91107,99.999985,0.17201123,2.5217135,2.5283802,2.5150468,2.5317135,2.5183802,2.5250468,-50.977989,8.3511839,-6.5864673,92.030472,1.5991038,-3.9894872,-41.052483,-9.9502878,10.575954,100.29341,367.44449,145.29372,100.29519,0.00092985877
2.5350468,1,0,1,0,1,1,0,1,0,1,0,0,97.495934,0.17005937,9542.5527,16.91107,99.999985,0.17201123,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-50.977989,8.3511839,-6.5864673,92.030472,1.5991038,-3.9894872,-41.052483,-9.9502878,10.575954,100.29341,367.44449,145.29372,100.29519,0.00092985877
2.5350468,1,0,1,0,1,1,0,1,0,1,0,0,97.495934,0.17005937,9542.5527,16.91107,99.999985,0.17201123,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-50.977989,8.3511839,-6.5864673,92.030472,1.5991038,-3.9894872,-41.052483,-9.9502878,10.575954,100.29341,367.44449,145.29372,100.29519,0.00092985877
2.5350468,1,0,0,0,1,1,0,1,1,1,0,0,97.495934,0.17005937,9542.5527,16.91107,99.999985,0.17201123,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-50.977989,8.3511839,-6.5864673,92.030472,1.5991038,-3.9894872,-41.052483,-9.9502878,10.575954,100.29341,367.44449,145.29372,100.29519,0.00092985877
2.5352001,1,0,0,0,1,1,0,1,1,1,0,0,97.495934,0.18391608,9542.5527,18.16379,99.999985,0.18736967,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-54.597878,8.0091848,-6.1628504,91.881317,2.1042759,-4.4605842,-37.283443,-10.113461,10.623434,100.11199,367.46677,145.29385,95.493843,4.6208596
2.5353999,1,0,0,0,1,1,0,1,1,1,0,0,97.495934,0.2019303,9542.5527,19.786356,99.999985,0.2073676,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-58.786343,7.5371947,-5.590971,91.66713,2.7579083,-5.0615869,-32.880783,-10.295103,10.652558,99.864487,367.49582,145.29384,80.93766,18.929516
2.5355999,1,0,0,0,1,1,0,1,1,1,0,0,97.495934,0.2198043,9542.5527,21.38377,99.999985,0.22731394,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-62.396999,7.0402412,-5.001925,91.394974,3.4050262,-5.6469774,-28.997974,-10.445268,10.648902,99.59404,367.52487,145.29361,57.096565,42.500141
2.5358,1,0,0,0,1,1,0,1,1,1,0,0,97.495934,0.23746862,9542.5527,22.943943,99.999985,0.24720292,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-65.457092,6.5226178,-4.40028,91.03067,4.0451279,-6.2164183,-25.573576,-10.567746,10.616698,99.289124,367.55392,145.29314,24.11619,75.175568
2.5359201,1,0,0,0,1,1,0,1,1,1,0,0,97.495934,0.24794373,9542.5527,23.857849,99.999985,0.25911212,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-67.039986,6.2036457,-4.0348363,90.755188,4.425735,-6.5503855,-23.715199,-10.629381,10.585221,99.084785,367.57138,145.29272,0.00086778915,99.086517
2.5359201,1,1,0,0,1,1,0,1,1,1,0,0,97.495934,0.24794373,9542.5527,23.857849,99.999985,0.25911212,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-67.039986,6.2036457,-4.0348363,90.755188,4.425735,-6.5503855,-23.715199,-10.629381,10.585221,99.084785,367.57138,145.29272,0.00086778915,99.086517
2.536,1,1,0,0,1,1,0,1,1,1,0,0,97.495934,0.2560662,9542.5527,24.683222,99.999985,0.2670345,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-68.733482,5.9872994,-3.7892334,89.775917,4.6763468,-6.7682118,-21.042437,-10.663646,10.557446,99.140251,367.58301,145.29242,0.00037711125,99.142609
2.5362,1,1,0,0,1,1,0,1,1,1,0,0,97.495934,0.27656481,9542.5527,26.784203,99.999985,0.28687873,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-72.721832,5.4278908,-3.1626163,87.116158,5.2871141,-7.2910733,-14.394328,-10.715005,10.45369,99.308121,367.61206,145.29176,0.00026496645,99.310562
2.5364001,1,1,0,0,1,1,0,1,1,1,0,0,97.495934,0.29725128,9542.5527,28.923859,99.999985,0.3067598,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-76.349556,4.8447948,-2.5211308,84.160149,5.8729634,-7.7809334,-7.8105903,-10.717758,10.302064,99.507011,367.64111,145.29126,0.000151776,99.509537
2.5366001,1,1,0,0,1,1,0,1,1,1,0,0,97.495934,0.31804523,9542.5527,31.085796,99.999985,0.32668263,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-79.611839,4.2408371,-1.8678658,80.914337,6.4319348,-8.236268,-1.3025013,-10.672771,10.104134,99.723473,367.67017,145.29094,3.7986534e-05,99.726059
2.5366666,1,1,0,0,1,1,0,1,1,1,0,0,97.495934,0.32498649,9542.5527,31.808512,99.999985,0.33333331,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-80.617264,4.0353713,-1.6480212,79.769363,6.6119566,-8.3801231,0.84790289,-10.647327,10.028145,99.797203,367.67984,145.29086,1.1874495e-09,99.799812
2.5366666,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0,9542.5537,0,99.999992,0,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-80.617264,4.0353713,-1.6480212,79.769363,6.6119566,-8.3801231,0.84790289,-10.647327,10.028145,99.797203,367.67984,145.29086,1.1874495e-09,99.799812
2.5367999,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.013879438,9542.5537,1.4447908,99.999992,0.013316106,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-82.504189,3.6188512,-1.2058723,77.386917,6.9621372,-8.6556473,5.1172709,-10.580989,9.8615198,99.944031,367.69922,145.29079,-7.5952841e-05,99.946671
2.5369999,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.034646206,9542.5537,3.6010892,99.999992,0.033326276,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-85.022629,2.9816771,-0.53816336,73.587807,7.4617677,-9.037755,11.434822,-10.443445,9.5759182,100.15524,367.72827,145.29083,-0.00018959247,100.15793
2.5372,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.055278454,9542.5537,5.7295575,99.999992,0.053376596,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-87.163757,2.3321655,0.13227877,69.528442,7.9291086,-9.3813791,17.635313,-10.261274,9.2491007,100.3437,367.75735,145.29105,-0.00030248385,100.34641
2.5374,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.075696178,9542.5537,7.8140135,99.999992,0.073461227,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-88.924881,1.6731666,0.80251408,65.22168,8.3625431,-9.6854315,23.703201,-10.035709,8.8829174,100.4961,367.78641,145.29141,-0.00041418147,100.49885
2.5376,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.095820211,9542.5537,9.838953,99.999992,0.093571663,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-90.304146,1.0075268,1.4696492,60.681736,8.7605648,-9.9489527,29.622404,-9.7680922,8.4793034,100.59933,367.81546,145.29187,-0.0005242445,100.6021
2.5378001,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.11557257,9542.5537,11.789807,99.999992,0.11369679,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-91.300598,0.33808196,2.1308429,55.924099,9.121789,-10.17112,35.376499,-9.4598703,8.0402765,100.6405,367.84451,145.2924,-0.00063223863,100.64325
2.5380001,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.13487676,9542.5537,13.653167,99.999992,0.13382289,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-91.914291,-0.33234948,2.7833135,50.965405,9.4449558,-10.351254,40.948883,-9.112607,7.5679412,100.60693,367.87357,145.29294,-0.00073773752,100.60969
2.5381999,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.15365805,9542.5537,15.416984,99.999992,0.15393376,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-92.146309,-1.0009737,3.4243441,45.823338,9.7289438,-10.488826,46.322971,-8.7279701,7.0644817,100.48634,367.90265,145.29341,-0.00084032497,100.48907
2.5383291,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.16546863,9542.5537,16.497591,99.999992,0.16689765,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-92.09436,-1.4302831,3.8307807,42.415699,9.8909712,-10.554833,49.678665,-8.4606886,6.7240534,100.35667,367.92139,145.29364,-0.00090480386,100.35938
2.5383801,1,1,0,0,1,1,0,1,1,1,0,0,97.495949,0.17005934,9542.5537,16.911066,99.999992,0.1720112,2.5217135,2.5283802,2.5350468,2.5317135,2.5183802,2.5250468,-92.030487,-1.5991033,3.9894867,41.052475,9.9502859,-10.575953,50.978012,-8.351182,6.5864663,100.29342,367.9288,145.29372,-0.00092985859,100.29613
2.5383801,1,1,0,0,1,1,0,0,1,1,0,0,97.495949,0.17005934,9542.5537,16.911066,99.999992,0.1720112,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-92.030487,-1.5991033,3.9894867,41.052475,9.9502859,-10.575953,50.978012,-8.351182,6.5864663,100.29342,367.9288,145.29372,-0.00092985859,100.29613
2.5383801,1,1,0,0,1,1,0,0,1,1,0,0,97.495949,0.17005934,9542.5537,16.911066,99.999992,0.1720112,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-92.030487,-1.5991033,3.9894867,41.052475,9.9502859,-10.575953,50.978012,-8.351182,6.5864663,100.29342,367.9288,145.29372,-0.00092985859,100.29613
2.5383801,1,1,0,0,0,1,0,0,1,1,1,0,97.495949,0.17005934,9542.5537,16.911066,99.999992,0.1720112,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-92.030487,-1.5991033,3.9894867,41.052475,9.9502859,-10.575953,50.978012,-8.351182,6.5864663,100.29342,367.9288,145.29372,-0.00092985859,100.29613
2.5383999,1,1,0,0,0,1,0,0,1,1,1,0,97.495949,0.17186326,9542.5537,17.074261,99.999992,0.17401084,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-92.01104,-1.665032,4.0512924,40.541359,9.9727764,-10.583461,51.469681,-8.307744,6.5321684,100.27,367.9317,145.29375,-0.28856242,100.27272
2.5386,1,1,0,0,0,1,0,0,1,1,1,0,97.495949,0.18993208,9542.5537,18.706675,99.999992,0.19404113,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-91.814064,-2.3228579,4.6626434,35.753994,10.177758,-10.637067,56.06007,-7.8549004,5.9744234,100.03133,367.96075,145.29387,-8.3530884,100.03403
2.5388,1,1,0,0,0,1,0,0,1,1,1,0,97.495949,0.20790732,9542.5537,20.322229,99.999992,0.21402237,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-91.584648,-2.974359,5.2584643,31.531933,10.348456,-10.65476,60.052715,-7.3740973,5.3962955,99.777458,367.98981,145.29379,-25.764311,99.780144
2.539,1,1,0,0,0,1,0,0,1,1,1,0,97.495949,0.22571911,9542.5537,21.908548,99.999992,0.23395033,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-91.285339,-3.619206,5.8385873,27.808376,10.488994,-10.641145,63.476967,-6.8697882,4.802557,99.496796,368.01886,145.29349,-52.389103,99.499458
2.5392001,1,1,0,0,0,1,0,0,1,1,1,0,97.495949,0.24329823,9542.5537,23.453712,99.999992,0.25381854,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-90.883522,-4.2568164,6.4025974,24.524427,10.603005,-10.600275,66.359093,-6.346189,4.1976781,99.177864,368.04794,145.29292,-88.058357,99.180481
2.5392535,1,1,0,0,0,1,0,0,1,1,1,0,97.495949,0.24794373,9542.5537,23.857849,99.999992,0.25911215,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-90.755196,-4.425736,6.5503864,23.715189,10.629378,-10.58522,67.040001,-6.2036424,4.0348339,99.084785,368.05569,145.29272,-99.086525,99.087387
2.5392535,1,1,0,1,0,1,0,0,1,1,1,0,97.495949,0.24794373,9542.5537,23.857849,99.999992,0.25911215,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-90.755196,-4.425736,6.5503864,23.715189,10.629378,-10.58522,67.040001,-6.2036424,4.0348339,99.084785,368.05569,145.29272,-99.086525,99.087387
2.5394001,1,1,0,1,0,1,0,0,1,1,1,0,97.495949,0.26287317,9542.5537,25.378244,99.999992,0.27364558,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-88.92263,-4.882585,6.946074,18.819866,10.686223,-10.52828,70.102768,-5.803638,3.5822067,99.191925,368.077,145.29219,-99.194313,99.194656
2.5395999,1,1,0,1,0,1,0,0,1,1,1,0,97.495949,0.28344333,9542.5537,27.493914,99.999992,0.29350138,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-86.163506,-5.4852695,7.4581103,12.192056,10.721288,-10.408397,73.971451,-5.2360182,2.9502864,99.371635,368.10605,145.29158,-99.3741,99.374329
2.5397999,1,1,0,1,0,1,0,0,1,1,1,0,97.495949,0.3041746,9542.5537,29.642836,99.999992,0.31339592,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-83.110092,-6.0623751,7.9366279,5.6322198,10.708028,-10.241159,77.477875,-4.6456528,2.3045318,99.577881,368.1351,145.29114,-99.580421,99.580536
2.54,1,1,0,1,0,1,0,0,1,1,1,0,97.495949,0.32498646,9542.5537,31.808496,99.999992,0.33333328,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-79.769417,-6.6119637,8.3801317,-0.8479026,10.647334,-10.028151,80.617317,-4.0353699,1.6480192,99.797203,368.16415,145.29086,-99.799805,99.799805
2.54,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0,9542.5488,0,99.999985,0,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-79.769417,-6.6119637,8.3801317,-0.8479026,10.647334,-10.028151,80.617317,-4.0353699,1.6480192,99.797203,368.16415,145.29086,-99.799805,99.799805
2.5402,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.020811677,9542.5488,2.1656296,99.999985,0.019981449,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-76.150246,-7.1321721,8.7872286,-7.2351961,10.540177,-9.7710161,83.385445,-3.4080052,0.9837873,100.01614,368.19321,145.29079,-100.01879,100.01868
2.5404,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.041542538,9542.5488,4.3144827,99.999985,0.040005483,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-72.263039,-7.6212258,9.1566372,-13.515412,10.387628,-9.4714746,85.77845,-2.7664013,0.31483752,100.22124,368.22229,145.29089,-100.22395,100.22372
2.5406001,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.062112126,9542.5488,6.4300447,99.999985,0.060068026,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-68.119705,-8.0774384,9.4871855,-19.673462,10.190849,-9.1313257,87.793167,-2.1134105,-0.3558602,100.39915,368.25134,145.29115,-100.40188,100.40154
2.5408001,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.082440697,9542.5488,8.496335,99.999985,0.080162339,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-63.733562,-8.4992304,9.7778273,-25.693596,9.9511127,-8.7524462,89.427162,-1.451882,-1.0253812,100.53662,368.2804,145.29155,-100.53937,100.53892
2.5409999,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.10244943,9542.5488,10.498137,99.999985,0.10027905,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-59.11927,-8.8851337,10.027648,-31.559601,9.6697931,-8.3367987,90.678871,-0.78465939,-1.6908487,100.62058,368.30945,145.29205,-100.62334,100.62278
2.5411999,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.12206082,9542.5488,12.421248,99.999985,0.12040614,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-54.292709,-9.2338057,10.235872,-37.254971,9.3483791,-7.8864312,91.547676,-0.11457352,-2.3494408,100.63822,368.3385,145.29259,-100.64098,100.64031
2.5414,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.14119893,9542.5488,14.252707,99.999985,0.14052908,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-49.270874,-9.5440321,10.401871,-42.7631,8.9884663,-7.4034743,92.033974,0.55556488,-2.9983969,100.577,368.36758,145.29311,-100.57975,100.57898
2.5416,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.15978967,9542.5488,15.980945,99.999985,0.16063087,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-44.071774,-9.8147345,10.525163,-48.067429,8.5917625,-6.8901396,92.139198,1.2229717,-3.6350229,100.42473,368.39664,145.29355,-100.42745,100.42657
2.5416625,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.16546866,9542.5488,16.497602,99.999985,0.16689765,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-42.415707,-9.8909798,10.554842,-49.678677,8.4606934,-6.7240577,92.094383,1.4302865,-3.8307846,100.35667,368.4057,145.29364,-100.35939,100.35848
2.5417135,1,1,0,1,0,1,0,0,1,1,1,0,97.495934,0.17005928,9542.5488,16.911074,99.999985,0.17201112,2.5217135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-41.052509,-9.9502935,10.575961,-50.978004,8.3511896,-6.586473,92.03051,1.599104,-3.9894879,100.29342,368.41312,145.29372,-100.29613,100.2952
2.5417135,1,1,0,1,0,1,0,0,1,0,1,0,97.495934,0.17005928,9542.5488,16.911074,99.999985,0.17201112,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-41.052509,-9.9502935,10.575961,-50.978004,8.3511896,-6.586473,92.03051,1.599104,-3.9894879,100.29342,368.41312,145.29372,-100.29613,100.2952
2.5417135,1,1,0,1,0,1,0,0,1,0,1,0,97.495934,0.17005928,9542.5488,16.911074,99.999985,0.17201112,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-41.052509,-9.9502935,10.575961,-50.978004,8.3511896,-6.586473,92.03051,1.599104,-3.9894879,100.29342,368.41312,145.29372,-100.29613,100.2952
2.5417135,0,1,0,1,0,1,1,0,1,0,1,0,97.495934,0.17005928,9542.5488,16.911074,99.999985,0.17201112,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-41.052509,-9.9502935,10.575961,-50.978004,8.3511896,-6.586473,92.03051,1.599104,-3.9894879,100.29342,368.41312,145.29372,-100.29613,100.2952
2.5418,0,1,0,1,0,1,1,0,1,0,1,0,97.495934,0.17789224,9542.5488,17.619499,99.999985,0.1806929,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-38.878296,-10.045197,10.605638,-53.068161,8.1601934,-6.3488317,91.946457,1.8850042,-4.2568054,100.19141,368.42569,145.29381,-100.19412,98.261818
2.5420001,0,1,0,1,0,1,1,0,1,0,1,0,97.495934,0.19593765,9542.5488,19.247688,99.999985,0.20070715,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-34.287327,-10.23826,10.646723,-57.455826,7.6975198,-5.7837429,91.743149,2.5407403,-4.8629804,99.948959,368.45474,145.29387,-99.95166,86.826851
2.5422001,0,1,0,1,0,1,1,0,1,0,1,0,97.495934,0.21386614,9542.5488,20.854856,99.999985,0.22067119,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-30.238518,-10.398468,10.653492,-61.255878,7.2083969,-5.1998935,91.494392,3.1900709,-5.453598,99.687447,368.4838,145.29372,-99.690125,66.066612
2.5423999,0,1,0,1,0,1,1,0,1,0,1,0,97.495934,0.23160803,9542.5488,22.428753,99.999985,0.24058005,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-26.667736,-10.529778,10.630362,-64.496613,6.6971984,-4.6019564,91.164352,3.8325799,-6.0284052,99.395294,368.51288,145.29332,-99.397942,36.114502
2.5425868,0,1,0,1,0,1,1,0,1,0,1,0,97.495934,0.24794362,9542.5488,23.85784,99.999985,0.25911203,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-23.71537,-10.629376,10.585217,-67.039909,6.2036457,-4.0348363,90.75528,4.4257312,-6.5503812,99.084778,368.54001,145.29272,-99.087387,0.00086758356
2.5425868,0,1,1,1,0,1,1,0,1,0,1,0,97.495934,0.24794362,9542.5488,23.85784,99.999985,0.25911203,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-23.71537,-10.629376,10.585217,-67.039909,6.2036457,-4.0348363,90.75528,4.4257312,-6.5503812,99.084778,368.54001,145.29272,-99.087387,0.00086758356
2.5425999,0,1,1,1,0,1,1,0,1,0,1,0,97.495934,0.24928871,9542.5488,23.994205,99.999985,0.2604267,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-23.271212,-10.635596,10.581141,-67.324776,6.1680274,-3.9942713,90.595985,4.4675689,-6.5868692,99.093475,368.54193,145.29268,-99.096214,0.00041418374
2.5427999,0,1,1,1,0,1,1,0,1,0,1,0,97.495934,0.26970702,9542.5488,26.078777,99.999985,0.28026021,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-16.603859,-10.703324,10.493667,-71.432152,5.6171308,-3.3732934,88.036011,5.0861931,-7.1203728,99.248047,368.57098,145.29196,-99.250771,0.00030248621
2.543,0,1,1,1,0,1,1,0,1,0,1,0,97.495934,0.29033986,9542.5488,28.207346,99.999985,0.30012831,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-9.9974642,-10.722187,10.357826,-75.180634,5.0416164,-2.7364185,85.178101,5.6805706,-7.621408,99.438103,368.60004,145.29141,-99.440781,0.00018959484
2.5432,0,1,1,1,0,1,1,0,1,0,1,0,97.495934,0.31110692,9542.5488,30.363699,99.999985,0.32003683,2.5417135,2.5283802,2.5350468,2.5317135,2.5383801,2.5250468,-3.4628067,-10.693014,10.175155,-78.565254,4.4442987,-2.0867398,82.028061,6.2487154,-8.0884151,99.6502,368.62909,145.29102,-99.65284,7.595522e-05
